	P35.F11.no.no.no.unknown.mzXML	P36.A1.no.no.no.unknown.190919182402.mzXML	P37.C8.no.no.no.unknown.mzXML	P37.D7.no.no.no.unknown.mzXML	P38.A6.no.no.no.unknown.mzXML	P38.B11.no.no.no.unknown.mzXML	P38.B5.no.no.no.unknown.mzXML	P38.C8.no.no.no.unknown.mzXML	P38.D2.no.no.no.unknown.mzXML	P38.D4.no.no.no.unknown.mzXML	P38.D6.no.no.no.unknown.mzXML	P35.A9.no.no.no.unknown.mzXML	P35.H5.no.no.no.unknown.mzXML	P36.A10.no.no.no.unknown.mzXML	P37.B2.no.no.no.unknown.mzXML	P37.C12.no.no.no.unknown.mzXML	P37.C5.no.no.no.unknown.mzXML	P37.D10.no.no.no.unknown.mzXML	P37.D3.no.no.no.unknown.190919201024.mzXML	P37.E4.no.no.no.unknown.mzXML	P38.A8.no.no.no.unknown.mzXML	P38.C10.no.no.no.unknown.mzXML	P38.C2.no.no.no.unknown.mzXML	P38.C3.no.no.no.unknown.mzXML	P38.C4.no.no.no.unknown.mzXML	P38.C6.no.no.no.unknown.mzXML	P35.F1.no.no.no.unknown.mzXML	P35.F12.no.no.no.unknown.mzXML	P35.F4.no.no.no.unknown.mzXML	P35.F7.no.no.no.unknown.mzXML	P36.A4.no.no.no.unknown.190919185036.mzXML	P37.B8.no.no.no.unknown.mzXML	P37.B9.no.no.no.unknown.mzXML	P37.C3.no.no.no.unknown.mzXML	P37.C6.no.no.no.unknown.mzXML	P37.D4.no.no.no.unknown.mzXML	P37.E10.no.no.no.unknown.mzXML	P37.E8.no.no.no.unknown.mzXML	P37.G5.no.no.no.unknown.mzXML	P37.G8.no.no.no.unknown.190919213007.mzXML	P38.A3.no.no.no.unknown.mzXML	P38.A7.no.no.no.unknown.190919210333.mzXML	P38.B10.no.no.no.unknown.mzXML	P38.B2.no.no.no.unknown.mzXML	P38.B9.no.no.no.unknown.mzXML	P38.C7.no.no.no.unknown.mzXML	P38.D3.no.no.no.unknown.mzXML	P38.D5.no.no.no.unknown.mzXML	P35.E12.no.no.no.unknown.mzXML	P35.E8.no.no.no.unknown.mzXML	P35.F6.no.yes.no.unknown.mzXML	P35.F8.no.no.no.unknown.mzXML	P35.G1.no.no.no.unknown.mzXML	P35.G2.no.yes.no.unknown.mzXML	P35.G8.no.no.no.unknown.mzXML	P36.A6.no.no.no.unknown.190919190353.mzXML	P36.A9.no.no.no.unknown.mzXML	P37.A2.no.no.no.unknown.190919181045.mzXML	P37.A8.no.no.no.unknown.mzXML	P37.B12.no.no.no.unknown.190919215641.mzXML	P37.B3.no.yes.no.unknown.mzXML	P37.C1.no.no.no.unknown.mzXML	P37.C2.no.no.no.unknown.mzXML	P37.D12.no.no.no.unknown.mzXML	P37.D8.no.yes.no.unknown.mzXML	P37.E1.no.no.no.unknown.mzXML	P37.G3.no.no.no.unknown.mzXML	P37.G4.no.yes.no.unknown.mzXML	P38.A10.no.no.no.unknown.190919193029.mzXML	P38.A4.no.no.no.unknown.190919203658.mzXML	P35.A11.no.no.no.unknown.mzXML	P35.A4.no.no.yes.no.mzXML	P35.G3.no.no.no.unknown.mzXML	P35.H11.no.no.no.unknown.mzXML	P35.H8.no.no.no.unknown.mzXML	P36.A11.no.no.no.unknown.mzXML	P36.A12.no.no.no.unknown.mzXML	P36.B3.no.no.no.unknown.mzXML	P36.B4.no.no.no.unknown.mzXML	P37.A7.no.no.no.unknown.mzXML	P37.B11.no.no.no.unknown.mzXML	P37.C11.no.no.no.unknown.mzXML	P37.D1.no.no.no.unknown.mzXML	P37.D6.no.no.no.unknown.mzXML	P37.E7.no.no.no.unknown.mzXML	P37.G12.no.no.no.unknown.190919202341.mzXML	P37.H10.no.no.no.unknown.mzXML	P38.B4.no.no.no.unknown.mzXML	P38.C9.no.no.no.unknown.mzXML	P35.F3.no.no.no.unknown.mzXML	P35.G6.no.no.yes.no.mzXML	P36.A2.no.no.no.unknown.mzXML	P37.B10.no.no.no.unknown.mzXML	P37.C10.no.no.no.unknown.mzXML	P37.C4.no.no.no.unknown.mzXML	P37.C9.no.yes.no.unknown.mzXML	P37.D9.no.no.no.unknown.mzXML	P37.G11.no.no.no.unknown.mzXML	P38.A5.no.yes.no.unknown.mzXML	P35.G7.no.no.no.unknown.mzXML	P35.H6.no.no.no.unknown.mzXML	P37.D5.no.no.no.unknown.mzXML	P38.C5.no.yes.no.unknown.mzXML	P37.E6.no.no.no.unknown.mzXML	P36.A3.no.no.no.unknown.mzXML	P36.B5.no.no.no.unknown.mzXML	P37.E5.no.no.no.unknown.mzXML	P37.H8.no.no.no.unknown.mzXML	P35.E7.no.no.yes.no.mzXML	P37.E9.no.no.no.unknown.mzXML	P37.G6.no.no.no.unknown.mzXML	P38.B1.no.no.no.unknown.mzXML	P37.A3.no.yes.no.unknown.190919205016.mzXML	P37.G7.no.no.no.unknown.mzXML	P35.A10.no.no.yes.no.mzXML	P35.H7.no.no.no.unknown.mzXML	P36.A5.no.yes.no.unknown.mzXML	P35.D8.no.yes.no.unknown.mzXML	P37.F1.no.no.no.unknown.mzXML	P36.B2.no.no.no.unknown.mzXML	P35.B4.no.no.yes.no.mzXML	P35.F9.no.no.no.unknown.mzXML	P36.B1.no.no.no.unknown.mzXML	P35.H9.no.yes.no.unknown.mzXML
P38.D6.no.no.no.unknown.mzXML	0.391409304391	0.596247573789	0.74667059566	0.333984808333	0.457657507915	0.41738044	0.332614034332	0.456093283456	0.418558364	0.334506760002	0.0	0.665179273498	0.483044254483	0.50098004675	0.302332788302	0.538065104924	0.514727880485	0.230613315231	0.867080783	0.645662116583	0.427502814286	0.412669291294	0.663897218	0.485858274972	0.30411166	0.655645004	0.354982861355	0.444166460556	0.741286130353	0.887740936719	0.677448286129	0.858917232212	0.774548339676	0.528431675	0.786957330467	0.451204233274	0.665605626167	0.749568655	0.473210221	0.714468257572	0.659813504809	0.433444244	0.517970208518	0.281615812204	0.484032439194	0.276150408552	0.253322253253	0.338453214669	0.443348863392	0.383949704924	0.741710424871	0.362370927044	0.641606301283	0.51015419502	0.399459525499	0.837635215838	0.587220694	0.828146661172	0.541791822	0.564619591912	0.576294969517	0.435666300975	0.747886176992	0.364343208729	0.241313922724	0.633674794733	0.414623343415	0.413685136293	0.616451619425	0.584830590585	0.422719168134	0.46988388988	0.363131454045	0.511331948222	0.3999438278	0.451448797097	0.443259451165	0.434390006	0.412694099706	0.644470190822	0.710637875	0.476673633692	0.56975008114	0.88792298879	0.383251227692	0.594526496595	0.751088373378	0.34320679303	0.51300548627	0.526786027656	0.374849843625	0.519228653077	0.378752258	0.447246771618	0.581597652745	0.801987876376	0.46801349434	0.476877135477	0.468148953468	0.354651490419	0.487078357487	0.686944702626	0.752707209	0.595163157405	0.488250412488	0.453368558273	0.40304923	0.35194672	0.462081244558	0.280649754079	0.613264579807	0.429792113145	0.534062715	0.370819862	0.412380174237	0.410155565936	0.776579901553	0.412589460587	0.3500220437	0.585321262756	0.377167778934	0.864343200797	0.403947157298	0.349296198048
P35.A9.no.no.no.unknown.mzXML	0.657612405829	0.772484391431	0.621898606159	0.625711304374	0.715174022573	0.643828149178	0.627052610254	0.604847336802	0.677441991161	0.658421901658	0.665179273498	0.0	0.594347865797	0.55034538	0.589812620795	0.699182011752	0.499263394751	0.643355729822	0.811149920094	0.737594671082	0.629465002371	0.614518658385	0.77905838711	0.671477991507	0.53931413423	0.705266891147	0.649854814825	0.643623940535	0.466231160932	0.594003381188	0.593849097625	0.827409210345	0.76562253382	0.365704008317	0.606042937212	0.613531143386	0.77036312823	0.696440347152	0.646957504177	0.656627607657	0.743703571231	0.651939235174	0.569946417785	0.637654910275	0.697518600093	0.602568987404	0.651340109826	0.644496788	0.599410272202	0.676340626647	0.485534541	0.551353761551	0.608966397413	0.671751691508	0.636667646273	0.724775853862	0.709392266145	0.669021770496	0.732015333134	0.721294267443	0.552865537659	0.683446920266	0.51149983229	0.628443029443	0.633861087085	0.732662704668	0.626686994813	0.58972644641	0.746160152746	0.727485163864	0.664692107665	0.583518749542	0.639075903639	0.60331499419	0.583649169375	0.682652985793	0.605971290606	0.634805181183	0.639162337	0.710582045	0.722667445139	0.616618218233	0.61309035542	0.843312795144	0.618801402	0.702943127851	0.807367714615	0.657847152145	0.551219083551	0.605651371577	0.641200014538	0.451188660079	0.667588702166	0.686868813374	0.348659241372	0.678274436022	0.553069451989	0.623575452812	0.714536488857	0.612432663644	0.517774001759	0.722430206694	0.54013391423	0.621816738567	0.512451347756	0.608198553392	0.654237774173	0.622856475189	0.680419218185	0.661962253676	0.734344888	0.625217957625	0.683541855158	0.658430116171	0.572285073931	0.62006998086	0.776245564664	0.632367158551	0.628325084442	0.690992914227	0.611634499777	0.67034989867	0.672068154328	0.615088430038
P35.H5.no.no.no.unknown.mzXML	0.365023671	0.538296454077	0.748226962895	0.540534793689	0.651211045651	0.543541595456	0.55330586833	0.48137145	0.589109263411	0.57975489979	0.483044254483	0.594347865797	0.0	0.382516393309	0.490484828	0.636970733089	0.548348086903	0.489377186	0.871753246128	0.70324104711	0.594934153608	0.545980679681	0.712258265288	0.612001948612	0.514868006485	0.692712477307	0.420238122	0.335623706329	0.652997295479	0.819498601729	0.559618676982	0.850921227373	0.74746881501	0.565898838434	0.736429862605	0.615241396577	0.672397301491	0.764390861236	0.601799748398	0.716250727858	0.657664671144	0.561147520439	0.606218653	0.463347608195	0.602766426007	0.535230678535	0.55364714	0.563155403218	0.495206143767	0.446097349385	0.709122215145	0.376206178688	0.643697878644	0.447721594448	0.411168873117	0.754869108	0.443036228557	0.779505337441	0.610860155389	0.618852242428	0.559700849899	0.63556459464	0.651255865954	0.584317506584	0.492669519985	0.677931655966	0.583168743	0.52689122471	0.693251851847	0.596205377	0.374363196687	0.386978949161	0.330461636665	0.45147316292	0.411309278411	0.465330829604	0.438517876719	0.446517030553	0.42072331329	0.74063179213	0.755257287245	0.611066637417	0.725215837725	0.876858120966	0.5999153282	0.536531685	0.685985727529	0.585894865172	0.553322090777	0.602636998788	0.373726737253	0.449819828349	0.561156506439	0.64007380546	0.630539378261	0.777048574898	0.553767045215	0.406651907	0.616407144	0.515413312546	0.315735468	0.690450188929	0.737192206263	0.693467378613	0.404063477	0.411481719883	0.53019668747	0.591052806409	0.513628787266	0.548695015128	0.653443008173	0.564007908782	0.581821219418	0.584166048416	0.56487214913	0.3200678133	0.713947595714	0.322552925355	0.576501617577	0.417379765835	0.410515595474	0.769384921885	0.476854291785	0.371615803743
P36.A10.no.no.no.unknown.mzXML	0.404540658298	0.575345368363	0.700694111592	0.507717932985	0.654251026827	0.530517719704	0.551322204551	0.576334628212	0.62665183356	0.575492576	0.50098004675	0.55034538	0.382516393309	0.0	0.566957168217	0.67441125814	0.603651372991	0.486442884257	0.832916461251	0.722206101306	0.579646632841	0.656320341687	0.738307633393	0.669855102835	0.591934690612	0.759178312361	0.41991738029	0.401317981497	0.688692146689	0.894043779894	0.531420906343	0.845108361465	0.724598171239	0.643641971535	0.815581022816	0.559318699881	0.666658433667	0.732145358402	0.611621366583	0.689425632	0.687345571375	0.643374211535	0.606257419197	0.512704536513	0.651065803302	0.585968972793	0.552233595224	0.564013519436	0.432862075269	0.407700282777	0.767697056232	0.465403118	0.603067208802	0.44030969272	0.387034648387	0.825866037087	0.383909799924	0.858716820353	0.617702699573	0.656832918657	0.70989037242	0.634999174825	0.729197345323	0.569308087785	0.48026160322	0.70869382502	0.588518525206	0.569150998862	0.744869339	0.712893291144	0.431511726	0.354968062387	0.412128058	0.355259199579	0.432001409716	0.415961829044	0.351156596	0.323396887015	0.355932941644	0.784303696216	0.743147884385	0.58014474858	0.61907913481	0.833087362213	0.597579985402	0.634119451183	0.786283067786	0.608371608413	0.638653105	0.618421024908	0.387344032532	0.430848244577	0.556582148665	0.673876044674	0.67334661251	0.743164888467	0.491969044222	0.503128830248	0.674627839163	0.494439706736	0.436044384282	0.671626496149	0.808459230287	0.616716183958	0.386650775307	0.336745318327	0.605050953592	0.614044198579	0.452028240727	0.577376762268	0.687887198312	0.635767051	0.629283319556	0.581606265628	0.57975433037	0.348650505697	0.854904787927	0.379671183551	0.572876743786	0.391821856088	0.410806817768	0.821033597	0.426960777146	0.397299994096
P37.B2.no.no.no.unknown.mzXML	0.472086124	0.661273167323	0.717441984249	0.37321365594	0.443143040443	0.465408281535	0.364703092047	0.421965123	0.398440698602	0.388928030694	0.302332788302	0.589812620795	0.490484828	0.566957168217	0.0	0.521859941434	0.489420336021	0.354579277	0.891392727109	0.636361905909	0.433891089849	0.391680718912	0.658468390342	0.46959412947	0.324469690676	0.629186505371	0.458703111	0.45485796509	0.687782029532	0.82011696773	0.666386394501	0.854455892364	0.781121012876	0.464295644536	0.746127226619	0.444217021834	0.655022509517	0.77976467622	0.497407094503	0.730797555865	0.660816863152	0.452918344547	0.545185141	0.354678732032	0.454831666637	0.347985116348	0.309924967	0.38083324031	0.481000083816	0.458134223355	0.706033610147	0.327017062664	0.645008112645	0.602531107603	0.498434931248	0.790649624	0.657535324342	0.782234408436	0.503035438497	0.515465598273	0.465090632663	0.373159289821	0.658962910977	0.396346534396	0.33983787668	0.570868562287	0.441534267	0.451693581822	0.581529280791	0.580328223	0.466256272733	0.553806973661	0.407649570704	0.630348437294	0.464116471464	0.533968712398	0.511561223756	0.502937471497	0.52082333324	0.614589816193	0.733150456267	0.43361156015	0.574349111574	0.898923832851	0.422175295289	0.565981894	0.675827779514	0.391316394783	0.516812716758	0.523857854143	0.431364441137	0.524450219573	0.384485367616	0.447883763172	0.555611587111	0.781304862843	0.429351363717	0.514117149	0.441855751	0.403519996211	0.41172505	0.714369012857	0.73021074127	0.596969862806	0.502450718	0.574854040638	0.421026401579	0.393621779606	0.55240722389	0.305835297735	0.608495887196	0.391061521696	0.52031777148	0.358344771642	0.386340206773	0.425106015563	0.735242434735	0.458952161082	0.345238110345	0.662620026325	0.423797548441	0.805162427903	0.487032509769	0.410756879822
P37.C12.no.no.no.unknown.mzXML	0.502695784492	0.771243825229	0.718472449082	0.58899154185	0.461045432078	0.603450967586	0.430325402855	0.60988825717	0.422818183309	0.470626603323	0.538065104924	0.699182011752	0.636970733089	0.67441125814	0.521859941434	0.0	0.52202045539	0.508416754475	0.805788293777	0.56716971	0.513836855188	0.449366621478	0.499064195004	0.47017779206	0.505243173979	0.566371130735	0.573910249278	0.515017095425	0.774945042338	0.876626811185	0.774737843689	0.831645840926	0.659402502384	0.528956765884	0.71358862243	0.549300359028	0.553948828007	0.678424797286	0.389060768444	0.590807590023	0.56036130722	0.462336689151	0.633872341098	0.488306866768	0.447306680276	0.550792203898	0.42669059672	0.433911994981	0.609577755538	0.667041858831	0.759218335843	0.490262305274	0.694481960611	0.711647359577	0.643613303535	0.7665870907	0.782283810871	0.768769598156	0.486430025054	0.596437145605	0.409069309295	0.569204566231	0.675353806	0.542314345915	0.517060208483	0.585610216486	0.402171292793	0.47108962538	0.502814979243	0.537594559387	0.584903574038	0.668282118	0.566310694084	0.648372425286	0.667357745665	0.679651656922	0.673644750816	0.671320625315	0.66299499618	0.623969253316	0.655579259378	0.511714778732	0.545612455909	0.840064313308	0.420329478029	0.605640277183	0.605623807592	0.390615106609	0.577714169056	0.532075345509	0.587714862061	0.749395551	0.459022885164	0.361595089958	0.652021341348	0.736835221211	0.514549416515	0.547621925357	0.418875447743	0.587517556	0.602329725193	0.596358085422	0.773070196908	0.517693988412	0.695343866914	0.652709083563	0.341371774635	0.398789264405	0.732436018301	0.479202731864	0.396492618112	0.550615204123	0.593546075626	0.461421104154	0.514005885486	0.65948723017	0.7499777495	0.60803398496	0.438000660124	0.755089921245	0.613402282126	0.778333714554	0.649833532576	0.536760756463
P37.C5.no.no.no.unknown.mzXML	0.566741747867	0.710060882	0.632291199964	0.533906657631	0.594922957405	0.535874552392	0.465026988267	0.536305037927	0.530900256407	0.485894980771	0.514727880485	0.499263394751	0.548348086903	0.603651372991	0.489420336021	0.52202045539	0.0	0.488364597023	0.787949264636	0.521328044521	0.552852388565	0.485150404802	0.647996384056	0.536646566463	0.418745570744	0.578043092266	0.572798170854	0.551953643792	0.625492528187	0.731408296134	0.66306050319	0.819604374812	0.555474637667	0.409094482773	0.603641743198	0.482127118813	0.617816512338	0.700796915898	0.518594607444	0.65328305052	0.672848434836	0.534072493398	0.514730850971	0.51900308924	0.568481513784	0.507037308493	0.504368722991	0.496427952259	0.563824619399	0.614627332734	0.608472293979	0.441203511838	0.637744563362	0.608743390391	0.568669799216	0.71510280357	0.711537506865	0.724824328101	0.621002208137	0.623174544188	0.446814895723	0.525925386081	0.546298646546	0.548428627452	0.485410699	0.642788936786	0.516926779966	0.488207501791	0.643415246535	0.663475359673	0.612449203581	0.59040683959	0.565187142652	0.625193513061	0.543274543457	0.643753331781	0.601912413597	0.604282921187	0.60388680899	0.663418306841	0.664406792007	0.447697147276	0.598402763402	0.82424291913	0.466993053333	0.654655872691	0.706259370147	0.480740757	0.455231557817	0.542457547974	0.528518502886	0.547178354547	0.464608302606	0.45985114127	0.408409009	0.661580987076	0.489439426979	0.555285260889	0.550900687898	0.585843510586	0.515394855969	0.646856147766	0.628208230115	0.518924080924	0.557119483886	0.615584539345	0.447689677657	0.50656139248	0.654256434965	0.518602207166	0.629964482925	0.623959375564	0.621647466135	0.507708800477	0.521023544	0.563669288782	0.746415486254	0.54742769081	0.460945384539	0.655028065	0.528696772121	0.70666290244	0.62298363932	0.524148319
P37.D10.no.no.no.unknown.mzXML	0.405109242	0.597191422194	0.741967198967	0.334486934998	0.453915191454	0.372667399627	0.354846453032	0.521750151	0.410503243589	0.34002840267	0.230613315231	0.643355729822	0.489377186	0.486442884257	0.354579277	0.508416754475	0.488364597023	0.0	0.872575932127	0.592908276779	0.40667748889	0.464711810803	0.668231989332	0.504005889504	0.338839264661	0.704459464296	0.361362072	0.394736424211	0.730502680596	0.888430098833	0.675115586462	0.861569271346	0.7749160579	0.534348324466	0.787633323681	0.396725850905	0.628330135558	0.74042856926	0.421098834579	0.714188286857	0.681762821204	0.435122906565	0.525007092	0.275023226913	0.532635700832	0.368940649369	0.281886244	0.354064007323	0.439089288963	0.378813481553	0.752395169124	0.367725117684	0.642394488642	0.511477832511	0.377881745067	0.837731318	0.571217161429	0.83018159234	0.557994556442	0.550167966325	0.5600261439	0.46000431943	0.752910133259	0.306873212307	0.164255850329	0.651986705044	0.373188946	0.350371019974	0.587725332794	0.640163184	0.432193378716	0.467803149403	0.389597932695	0.509981729715	0.4002161214	0.448418908655	0.441698125721	0.417050682583	0.415243584292	0.644208865178	0.703461347297	0.356895253035	0.547617604548	0.879110397546	0.325085413337	0.559067343	0.749220345624	0.38478082677	0.565083802783	0.547416783037	0.373474342253	0.525766544577	0.296316636704	0.368632029053	0.585315733171	0.794805295668	0.358720625435	0.447379491	0.496227243	0.332548595998	0.502204166	0.700970431897	0.773807479226	0.581919963836	0.459030991	0.452040004822	0.393746048606	0.348438467652	0.442034135808	0.228335585929	0.616750647192	0.476138635738	0.539310670461	0.348249706652	0.417723908835	0.435165445588	0.791609366792	0.382746392235	0.318167290318	0.570707859141	0.366601142583	0.861717394931	0.406089379891	0.358621778717
P37.D3.no.no.no.unknown.190919201024.mzXML	0.85040187915	0.893248313893	0.76641264592	0.868366075329	0.846849476	0.878412306243	0.861723050931	0.882792707117	0.883827246232	0.832616095084	0.867080783	0.811149920094	0.871753246128	0.832916461251	0.891392727109	0.805788293777	0.787949264636	0.872575932127	0.0	0.772446725545	0.841467124396	0.885140926287	0.879274033241	0.853566994	0.874511799251	0.861193225278	0.862546314137	0.864843007405	0.878843938939	0.904149261952	0.891847622595	0.872742560445	0.714576139427	0.829428814341	0.878215623939	0.837048967407	0.840928157398	0.844202500312	0.832057449336	0.766677716117	0.84007034376	0.826454059347	0.852928506147	0.870485112935	0.889111165834	0.853807384	0.866224827134	0.847030540229	0.858074029639	0.900831752347	0.857309079214	0.85991957107	0.834182467	0.844767866	0.855008114928	0.798027251202	0.907744589185	0.883723007349	0.88020699924	0.858301954929	0.869837172805	0.886416539625	0.786186554572	0.835384858	0.874752949875	0.882706420469	0.85003401015	0.85615523736	0.829904772085	0.864061813136	0.873889836063	0.833795177668	0.848230218076	0.814328024836	0.864077744	0.894822238421	0.881453254059	0.893096977214	0.867207807199	0.872427148191	0.81015890338	0.831013180916	0.768262889	0.880126882476	0.802470805296	0.878926919121	0.901832937951	0.835164931835	0.858008513071	0.828620295943	0.874269802377	0.887097324774	0.863683488273	0.824000370912	0.837371493837	0.76716473826	0.84992728855	0.867158914133	0.88003128912	0.875304010751	0.877052579123	0.792135275831	0.884540534231	0.751578105745	0.882788793117	0.828305851429	0.821411201357	0.85983571428	0.908417563343	0.87722410943	0.842180849237	0.862051657069	0.851514601297	0.893004483214	0.842126825842	0.895834105844	0.917522008	0.885159073345	0.860189298	0.879094959879	0.859202022493	0.856325352072	0.887608266281	0.849425374849
P37.E4.no.no.no.unknown.mzXML	0.628079539884	0.745861337729	0.778156041886	0.685937962529	0.531460318126	0.677577957355	0.618911945285	0.665004631995	0.65506630831	0.558587139455	0.645662116583	0.737594671082	0.70324104711	0.722206101306	0.636361905909	0.56716971	0.521328044521	0.592908276779	0.772446725545	0.0	0.582565441374	0.678956718518	0.699029436398	0.632176749529	0.69506109639	0.66010076832	0.659765512979	0.608631294609	0.792404787066	0.866080097397	0.799553326301	0.852672838926	0.579084666421	0.631944763264	0.75768015091	0.642068062463	0.654016330481	0.732174222464	0.571689136143	0.670128558845	0.679024062235	0.512745083025	0.645833146937	0.610469468247	0.680315258242	0.635949530544	0.61324331684	0.587548053969	0.71970012514	0.737213025869	0.747011728368	0.584472385546	0.749494885998	0.681529518726	0.612673436257	0.743758190231	0.801768954604	0.7998941628	0.666806070334	0.632473228346	0.630114435966	0.707594769439	0.746154614477	0.569332146277	0.625570668128	0.71675499	0.623072851869	0.640693866461	0.52004585532	0.640436743921	0.66856484684	0.749752774499	0.636855986729	0.673687556163	0.683408558734	0.714957697	0.74581190911	0.726205700452	0.681967072205	0.702880265257	0.743319219487	0.467813949605	0.717676662871	0.8779307824	0.544926839862	0.661330905984	0.744176815849	0.577084581885	0.646291773762	0.682974086476	0.614439408614	0.78500950971	0.609355167219	0.460178827571	0.694148762471	0.79197205108	0.578487067049	0.681666234045	0.640451822921	0.673172892039	0.642188281927	0.660610058	0.787294998575	0.664393972664	0.715498415146	0.677132618516	0.619247269238	0.630832229262	0.76460830165	0.613560241807	0.660731816152	0.683694264893	0.633353941267	0.668183359336	0.636425757182	0.701143899356	0.777845575111	0.645843899646	0.593345534373	0.807681804038	0.654854071827	0.844196259455	0.703624122555	0.614806889074
P38.A8.no.no.no.unknown.mzXML	0.560575240659	0.736458534868	0.728241761533	0.545660807363	0.356071065322	0.463116006342	0.375627205	0.543827693684	0.440731011398	0.445668968554	0.427502814286	0.629465002371	0.594934153608	0.579646632841	0.433891089849	0.513836855188	0.552852388565	0.40667748889	0.841467124396	0.582565441374	0.0	0.475073186575	0.652417683869	0.526349329237	0.450502038374	0.656215731859	0.520673243719	0.54564342759	0.743303831	0.877241837	0.789760816261	0.838693627645	0.733528793466	0.569397658077	0.790978115	0.489558529531	0.611187562166	0.686114752785	0.368641848578	0.672415447328	0.582931413583	0.381894525545	0.498895831752	0.359578612	0.502134416502	0.504082003248	0.454770579818	0.448709275103	0.536819150316	0.55253732979	0.70513443859	0.509274947491	0.626336980187	0.606995579197	0.49964429	0.7998620553	0.682951424793	0.827788046603	0.526764678183	0.607460368	0.524520975525	0.510413380938	0.700958401551	0.49943890825	0.416119927708	0.625202596687	0.369281573946	0.34331724997	0.526102874474	0.584043047624	0.512063830488	0.545798213319	0.478310049522	0.609886089951	0.543388241228	0.567938429944	0.491665919508	0.507569898231	0.520915740958	0.6498494657	0.709452538726	0.424792659	0.564850082218	0.842904497534	0.422072019156	0.663322112505	0.713828753	0.362988456681	0.593335046407	0.502366843986	0.541819890604	0.640935783461	0.525283179187	0.439562413	0.616325186808	0.771943543307	0.395435983489	0.497828625753	0.457591522814	0.477613200216	0.598772280602	0.630580997662	0.755643765611	0.553380378563	0.596824126605	0.555467662334	0.502932982243	0.429252952427	0.577994135614	0.480244370079	0.619250543761	0.432085001568	0.610490142974	0.363158436592	0.362253355681	0.528721452529	0.771013303114	0.493293758773	0.451876046274	0.654586348827	0.49753689301	0.812347216188	0.554037112338	0.509500775755
P38.C10.no.no.no.unknown.mzXML	0.517999293723	0.782458155891	0.741838656356	0.590225313229	0.482505929259	0.508326743229	0.383133688	0.416564001875	0.292669344768	0.366530069633	0.412669291294	0.614518658385	0.545980679681	0.656320341687	0.391680718912	0.449366621478	0.485150404802	0.464711810803	0.885140926287	0.678956718518	0.475073186575	0.0	0.450546075374	0.332431364334	0.347329397632	0.481354917297	0.607225279589	0.592133863428	0.670627396	0.775336463	0.744890477531	0.858632226565	0.773849599244	0.518384771204	0.661864045	0.554045357338	0.563103203311	0.770401921574	0.478577337304	0.736400491264	0.607630341608	0.494459436264	0.558485832662	0.451271474	0.303797382304	0.45943444027	0.36695226895	0.384323919231	0.622286395889	0.61511141854	0.649450409701	0.453395600547	0.712593374144	0.702439284149	0.6165375	0.788282546318	0.757630744606	0.769207994808	0.482092940295	0.640106246	0.366686341367	0.52658673784	0.650085606475	0.581640918209	0.486390005743	0.585540354865	0.392187375912	0.424418011727	0.619051008381	0.560652178659	0.589095733411	0.637762334457	0.531530380468	0.716489542418	0.571666668214	0.676788008454	0.637805860362	0.631241463922	0.634123855732	0.552591586895	0.703387992742	0.539980126	0.62068820219	0.895405232664	0.444446403111	0.665133555502	0.657434239	0.328046668664	0.417488538583	0.534549673793	0.56564811052	0.608053086412	0.51582590021	0.465585628	0.537414900769	0.764510756415	0.533004732833	0.579138614631	0.301708269047	0.595680660394	0.45971432681	0.670073316485	0.648813036878	0.56559098252	0.616076212576	0.671907926984	0.37618636556	0.422901474443	0.69026823446	0.466905393132	0.439089815122	0.44963424555	0.641471083896	0.385896378535	0.465933320733	0.558723853559	0.701554973149	0.605919440379	0.432494938284	0.72068485686	0.555278511779	0.772699251227	0.632398147103	0.562147846781
